Date,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_50-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,AAPL_200-day_Adj._Close_MA,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_50-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOGL_200-day_Adj._Close_MA,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_50-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,GOOG_200-day_Adj._Close_MA,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_50-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,AOSL_200-day_Adj._Close_MA,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_50-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,MSFT_200-day_Adj._Close_MA,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_50-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,FB_200-day_Adj._Close_MA,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_50-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,ORCL_200-day_Adj._Close_MA,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_50-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,INTC_200-day_Adj._Close_MA,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_50-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA,IBM_200-day_Adj._Close_MA,ex_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,pr_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,Abs Prediction Error,ex AAPL cumulative sum,pr AAPL cumulative sum,ex AAPL 5-day MA,pr AAPL 5-day MA
92,0.005618479,-0.022880454,56229271,111.7250055,117.0345605,120.6534098,117.5364153,-0.012860756,-0.021857924,1946844,666.558,629.5794,589.3876,564.694975,-0.014803837,-0.025701577,2176737,635.6692,601.6224,569.00785,551.97,0.053719008,-0.022222222,309818,7.54,8.0286,8.2648,8.5821,-0.005029721,-0.029641544,34441662,43.94276327,43.78374381,44.00625678,43.27854823,-0.012804945,-0.027283909,32850666,92.354,91.2318,86.04645,82.0413,-0.006961178,-0.021299542,15352750,37.85725715,38.59005327,40.5890261,41.15727568,0.004929577,-0.02067274,42401832,27.29850772,27.91362439,29.45680738,30.96458639,0.004278148,-0.020623436,4093078,146.7250157,151.7600798,155.778174,152.5065224,-0.022327101,-0.00545495,0.016872151,-0.127880357,-0.111008206,0.004714302,-0.005294072
93,-0.022327101,0.021165986,76845860,111.1364796,116.658264,120.475302,117.5184353,-0.006470347,0.014422772,2572884,665.354,630.977,590.1978,565.060575,-0.007586825,0.013198615,3702105,634.4608,602.8144,569.58565,552.23205,-0.017379679,0.02585034,92800,7.5164,7.9996,8.2502,8.5747,-0.009708738,0.010043042,49688896,43.81805978,43.70429487,44.01244557,43.24715296,0.002758938,0.018227674,36097370,92.0316,91.2816,86.09835,82.1062,-0.007988981,0.006942516,19947424,37.72946135,38.4859882,40.51733098,41.13624422,-0.004651163,0.016534867,44143954,27.26378303,27.83334908,29.42203702,30.94005151,-0.014913008,0.015699467,5271696,146.1122419,151.3082942,155.6100771,152.4281323,0.021272727,-0.011301,0.032573727,-0.085441644,-0.118015371,0.004103554,-0.005847162
94,0.021272727,0.001335232,61888812,110.7430834,116.3832172,120.3446091,117.516415,0.009817738,0.004682824,1881489,664.6932,632.6074,591.1605,565.509175,0.014297979,0.00432985,2575620,633.7572,604.2916,570.33735,552.58175,0.066312997,0.003731343,212638,7.5212,7.9854,8.2439,8.5696,0.026515152,0.001153137,37671518,43.71641249,43.66077115,44.03314159,43.22334341,0.012046836,-0.001446212,27190527,91.7476,91.3218,86.16715,82.18125,0.013513513,0.001632653,15049271,37.61065425,38.39210027,40.45705149,41.11824738,0.011315417,0.006993007,34618814,27.25713768,27.77140296,29.39665564,30.91799646,0.000897047,0.006894174,4251778,145.5505739,150.8849013,155.4691105,152.3546626,-0.01884612,-0.0173216,0.00152452,-0.102952532,-0.101428012,-0.000859434,-0.008200754
95,-0.01884612,-0.012684606,53233940,110.2969803,116.0488483,120.2000387,117.5057141,-0.016791937,-0.011537556,1728562,663.5928,634.177,592.1332,565.961225,-0.017423015,-0.010309278,1759572,632.7036,605.6598,571.09595,552.93045,-0.016109046,-0.010075567,98272,7.5204,7.9646,8.2368,8.5656,0.002073255,-0.015862069,28285205,43.5975112,43.62523736,44.05624089,43.20077557,-0.01793672,-0.010777085,27048198,91.4652,91.3076,86.2135,82.2508,0.002444988,-0.014905149,11787777,37.50318073,38.31107206,40.40164444,41.09943561,0.009722222,-0.017537827,38665922,27.27275802,27.72201954,29.37815851,30.89688564,0.004998288,-0.015056547,3603518,145.0598782,150.5257713,155.345408,152.2894491,0.002753051,-0.0107504,0.013503451,-0.112884087,-0.126387538,-0.002305793,-0.00976314
96,0.002753051,0.02178091,49996311,109.8495209,115.7048804,120.0401186,117.482538,-0.001175163,0.019142712,2024990,662.4512,635.5972,593.0124,566.383475,0.001166667,0.019627102,2089453,631.7072,606.9692,571.77765,553.2588,0.030534351,0.013580247,51397,7.5304,7.948,8.2321,8.5617,-0.004671806,0.016193382,37138775,43.45110699,43.5722061,44.06496202,43.17583562,0.012155963,0.01620213,27328667,91.2352,91.3132,86.26905,82.3204,-0.002200825,0.012682658,13147872,37.35975242,38.22045876,40.3278173,41.07706253,-0.001750088,0.016129032,29117537,27.26532495,27.66034682,29.34159931,30.87087583,-0.006017846,0.015031315,4201068,144.4125905,150.124695,155.1751161,152.2201247,0.00591133,-0.00547584,0.01138717,-0.085191847,-0.096579017,-0.002247223,-0.010060758
97,0.00591133,0.012910694,54843626,109.6314345,115.4346793,119.9157,117.4780149,0.00449298,0.012424675,1954648,661.6176,637.4136,594.016,566.866875,0.003542915,0.010672567,2279538,631.0452,608.6286,572.58625,553.64715,0.012180268,-0.001203369,68175,7.5456,7.9346,8.2273,8.56005,0.013625866,0.007290955,32469766,43.34997746,43.55141733,44.08696497,43.15954694,-0.001783922,0.013961801,27012543,91.0508,91.3436,86.34125,82.4014,0.025864416,0.005838641,18949464,37.28041741,38.15876052,40.27292531,41.06322197,0.017943409,0.007457627,27804971,27.29175342,27.63600392,29.31408022,30.85126653,0.009392568,0.010256062,3933010,144.02427,149.8027429,155.0479115,152.1697926,-0.031733474,-0.0020334,0.029700074,-0.104014627,-0.074314553,-0.004128497,-0.009376448
98,-0.031733474,0.001089423,85010804,109.4765796,115.1654525,119.7839543,117.4550846,-0.012993189,0.000761567,2048908,660.9028,639.4568,595.1227,567.365125,-0.013682753,0.000620185,1702094,630.384,610.4526,573.47295,554.0366,-0.019277108,0,138986,7.5508,7.918,8.221,8.557,-0.025786021,0.001160901,33469485,43.18908931,43.53186998,44.10624097,43.13702017,-0.003745318,-0.00409111,32551123,90.906,91.4364,86.4379,82.4856,-0.021372032,-0.001617687,14710188,37.17997852,38.09663001,40.21674645,41.04649916,-0.01615074,-0.002051984,30774099,27.30513631,27.61867405,29.28784738,30.82289136,-0.02480839,0.005515339,3407761,143.5947483,149.4863165,154.9230091,152.1127415,0.020857894,-0.00198941,0.022847304,-0.08206731,-0.104914614,-0.004211464,-0.00751413
99,0.020857894,-0.006929022,62892831,109.3865343,114.9260124,119.6482593,117.4431708,0.0111508,-0.001336241,1392481,660.0144,641.6776,596.1882,567.891075,0.013456206,-0.002575038,1905276,629.4868,612.4694,574.33265,554.45585,-0.028255528,-0.008849558,227577,7.5436,7.9002,8.215,8.55445,0.003942486,-0.003465004,31366630,43.03517231,43.52080289,44.1153335,43.11896812,0.021205729,-0.003261579,26437398,90.7276,91.5607,86.5268,82.57675,0.015662976,-0.004254188,16930643,37.10064351,38.04699678,40.16253329,41.02980161,0.003084304,-0.006491288,25195775,27.31090281,27.60144421,29.25944257,30.79635155,0.002399726,-0.001983584,3461658,143.1977733,149.1977121,154.7575088,152.0598726,0.021647732,-0.00443951,0.026087242,-0.0673486,-0.093435842,0.003887307,-0.004937712
100,0.021647732,0.020751248,49915473,109.3506895,114.6957339,119.5352016,117.4288798,0.00782824,0.000503586,1744615,659.4204,643.9176,597.31195,568.430175,0.009713594,-0.000111862,1373545,628.8104,614.548,575.25065,554.88835,0.006377551,0,50264,7.5372,7.8832,8.2076,8.55075,0.007881317,-0.001149954,27132527,42.92548693,43.50774266,44.12883959,43.10368227,0.004035777,0.002824552,21185049,90.6048,91.6635,86.6111,82.66695,0.012550067,-0.002900844,12948612,37.04592972,38.00458922,40.11037554,41.01466682,0.013411279,0,21786879,27.32858673,27.59253888,29.23579874,30.76767229,0.010006168,0,3113953,142.8560699,148.8967966,154.621025,152.0068502,-0.010893807,-0.00165341,0.009240397,-0.057491159,-0.048250762,0.001157935,-0.003118314
101,-0.010893807,0.00537681,58363431,109.3425076,114.4899871,119.4163457,117.4248758,-0.004819792,0.006498383,1497627,658.9436,646.0202,598.34485,568.946375,-0.003931597,0.005551633,1702271,628.328,616.5448,576.0894,555.29915,-0.016476553,0.00128866,36535,7.5492,7.8622,8.1987,8.54675,-0.008979968,0.00348513,23656048,42.79417512,43.48703891,44.13475165,43.08683797,0,0.000649984,20127871,90.5252,91.764,86.6879,82.75035,-0.006612007,0.005591054,15021459,36.96776715,37.95281089,40.05343506,40.99912762,-0.002714625,0.00578428,24065075,27.34819282,27.57494661,29.20883111,30.73827975,-0.011671304,0.006522485,3226747,142.4945133,148.5516879,154.4577905,151.9474384,0.003019063,-0.000138859,0.003157922,-0.049095286,-0.052253208,0.000579482,-0.002050918
102,0.003019063,-0.000257998,43341155,109.2084793,114.3116699,119.2967986,117.4188626,0.012730124,0.000721728,1777320,659.0208,648.4092,599.42095,569.533075,0.013467369,0.00051957,2084397,628.3844,618.7904,576.9708,555.773,0.016731017,0,44305,7.566,7.8438,8.1915,8.5428,0.018291271,-0.000227376,28882206,42.67654738,43.4847034,44.14636402,43.07321112,0.005737794,0,18859351,90.4752,91.871,86.7928,82.82675,0.005824729,0.007107133,14877921,36.89351271,37.9106031,40.00225324,40.9822067,0.005751015,-0.003699966,29819023,27.35165272,27.57370793,29.18844311,30.70779633,0.006343793,0.002101268,2717060,142.1425016,148.2492831,154.2666562,151.8961125,0.001376344,0.00397903,0.002602686,-0.04797694,-0.045374254,0.007201445,-0.000848432
103,0.001376344,-0.006442746,37173489,109.3222475,114.1418971,119.1726273,117.4138192,-4.51E-05,0.002960091,1312598,658.0296,650.719,600.33955,570.115275,0.000802556,0.002846001,1286454,627.3924,621.0096,577.68,556.24375,0.012658228,-0.0025,49957,7.592,7.8274,8.1854,8.53995,0.007505117,-0.000225734,23372162,42.60664188,43.49028443,44.11784046,43.0608469,0.005920344,-0.000856073,16321193,90.4684,91.9956,86.912,82.9055,0.00026137,-0.039979096,19550210,36.85833956,37.87367129,39.95682465,40.96404185,0.005064146,-0.005038629,25957758,27.38240738,27.57590716,29.17099446,30.67586091,0.00385552,-0.002088808,2799222,141.8714296,147.9585654,154.0882427,151.8479601,-0.015044095,0.00596817,0.021012265,-0.069463781,-0.048451516,2.10474E-05,0.000743084
104,-0.015044095,-0.015010534,64112641,109.2708181,113.9841239,119.0013164,117.4152134,0.006262266,-0.009841142,2387605,657.2376,653.3184,601.39505,570.775375,0.008012042,-0.009503811,2274690,626.726,623.531,578.5553,556.78925,0.01754386,-0.012315271,45158,7.6152,7.811,8.1809,8.5375,-0.000903138,-0.016949152,32768161,42.52212393,43.49605126,44.08730662,43.04440337,0.010388776,-0.012083952,27841803,90.4744,92.1694,87.0363,83.0017,0,-0.012248231,37298982,36.7590731,37.81446315,39.89128846,40.93999879,0.003038488,-0.016492763,29805245,27.39201821,27.58457891,29.14899483,30.64401298,0.000270088,-0.014108276,4002952,141.5652328,147.6975287,153.8983276,151.8014577,0.011050709,0.00552436,0.005526349,-0.073423606,-0.078949955,-0.002098357,0.002735858
105,0.011050709,0.00193918,74285291,109.2045832,113.8656779,118.8456096,117.4164347,-0.006225002,0.006944865,3627210,656.214,655.6438,602.36055,571.387025,-0.011840638,0.008184346,5133386,625.638,625.7024,579.311,557.26675,-0.002493766,-0.00125,109941,7.6312,7.804,8.1764,8.5346,-0.00045977,0.003219871,63143684,42.40821228,43.48155025,44.03859244,43.02499565,0.012875537,0.002330509,62299984,90.5132,92.3398,87.1735,83.0964,0.002480022,0.006047279,34919765,36.64456494,37.74020871,39.81357174,40.91371341,-0.006844627,0.00241213,60693435,27.39778471,27.59085449,29.11544314,30.60682927,-0.010544334,0.006089544,7975845,141.162061,147.3541336,153.6437973,151.7323608,0.01354799,0.00667566,0.00687233,-0.057936436,-0.064808766,0.002790002,0.004401672
106,0.01354799,-0.015884038,50221965,109.1753619,113.7192658,118.7255865,117.4199753,0.002208832,-0.014258299,1954667,655.3184,657.8612,603.41645,572.037075,0.001639344,-0.013282135,1788506,624.7708,627.8086,580.1746,557.78735,-0.01126408,-0.007594937,52777,7.6468,7.7942,8.17,8.53185,0.011233379,-0.016549535,26177224,42.3082908,43.47750219,43.99687578,43.01043376,0.009828789,-0.01862899,28789973,90.5584,92.4918,87.32435,83.19975,0.006284153,-0.013304371,14964384,36.54373523,37.67123024,39.73801286,40.89020675,0.002406325,-0.016803841,24417127,27.40316677,27.59524562,29.08451442,30.57111694,0.007497077,-0.012697979,3824858,140.8081403,146.9896554,153.4035609,151.6640364,0.000176398,0.00554599,0.005369592,-0.073644076,-0.068274484,0.002221469,0.005538642
107,0.000176398,0.002028219,50346159,109.0288659,113.4914374,118.6216346,117.416817,-0.006494593,-0.000459277,2718081,653.682,659.4906,604.46075,572.590175,-0.006874003,-0.001027799,2562869,623.2436,629.3314,581.0281,558.21425,-0.022959184,0.007832898,32160,7.6616,7.7784,8.1627,8.5273,0.011987091,0.000683371,28085903,42.18795346,43.45152789,43.95713687,42.99125599,-0.008638157,0.004733219,36888893,90.5196,92.549,87.46625,83.28835,-0.004127683,0,19978673,36.4057783,37.58114789,39.66700566,40.8643958,0,0.012207883,28576221,27.38740501,27.579542,29.0520464,30.53290902,-0.001313788,-0.001523229,3564015,140.354572,146.5400385,153.1729739,151.5881209,0.00607234,0.00996161,0.00388927,-0.065543517,-0.061654247,0.003160668,0.006735158
108,0.00607234,-0.009359692,35756716,108.9439294,113.282501,118.489949,117.4204959,0.000597335,-0.006612684,1457995,652.2644,660.8728,605.48205,573.216225,0.000498352,-0.009190822,1470949,621.8928,630.5566,581.8727,558.69975,0.00388601,-0.002580645,50388,7.692,7.7608,8.1583,8.52255,-0.001365809,-0.009573741,17145238,42.05646658,43.42343669,43.91696476,42.97392307,0.006102784,-0.009683942,21701427,90.4716,92.6348,87.61605,83.3764,-0.005526388,-0.003889969,16991591,36.25570618,37.48754821,39.58674393,40.83741436,-0.009648518,-0.012526096,25983954,27.38086965,27.56670905,29.0120186,30.49405095,-0.003813882,-0.007378533,2674225,139.8830595,146.0903004,152.912679,151.5121688,0.015452539,0.00504254,0.010409999,-0.05945067,-0.069860669,0.009259995,0.006550032
109,0.015452539,0.012521739,50219475,108.9435398,113.0633458,118.367301,117.4399911,0.009152966,0.005603823,1934639,650.6992,662.2918,606.50275,573.837125,0.014854696,0.00634388,2240098,620.4888,631.8682,582.7229,559.19385,0.009055627,0.002564103,52826,7.716,7.749,8.1544,8.51775,0.010586882,0.012981098,27905607,41.95205052,43.39342949,43.88113972,42.96021841,0.01450677,0.014617096,29105964,90.4356,92.7278,87.77205,83.46585,0.005857741,0.003882418,18059542,36.12009412,37.39512098,39.50502465,40.81348337,0.003523608,0.016151685,32754744,27.38548284,27.54811589,28.96939735,30.45615142,0.012692847,0.00789419,3278207,139.5192122,145.656394,152.6567245,151.4463728,-0.014857437,-0.000131377,0.01472606,-0.061786368,-0.047060308,0.004078366,0.005418885
110,-0.014857437,-0.007497167,56151926,109.0238009,112.8057666,118.2698323,117.4498017,-0.027984451,-0.001718347,2423992,649.126,663.0592,607.4738,574.357325,-0.028264287,-0.002663529,2174009,619.0944,632.5106,583.5346,559.58685,-0.007672634,-0.005154639,141891,7.7384,7.7364,8.15,8.5117,-0.012140288,-0.002503414,29384601,41.88553363,43.34671308,43.85171224,42.94715624,-0.031527299,-0.007437749,28961622,90.524,92.7662,87.92415,83.5455,-0.004143646,-0.009153953,19386998,36.01926441,37.29917643,39.42972942,40.78708523,-0.004492052,-0.004512322,29192322,27.43469029,27.53186233,28.93515216,30.421294,-0.000893164,-0.006876633,3474279,139.2427952,145.1950058,152.4187711,151.3801262,-0.012384717,0.0084245,0.020809217,-0.081668252,-0.060859035,-0.001108175,0.005768653
111,-0.012384717,0.003468516,50782189,109.284065,112.4824393,118.1578815,117.4589933,-0.023159377,0.002002403,2361393,648.3348,661.5518,608.3655,574.838375,-0.02531376,0.00401755,3110651,618.3908,630.9498,584.2413,559.931,0.020725389,0.002538071,47043,7.7648,7.7274,8.1467,8.5073,-0.012320329,0.001848002,27099680,41.89404161,43.2881965,43.8285972,42.934221,-0.031168549,-0.001233046,40914897,90.65,92.651,88.03525,83.61065,-0.007838746,-0.003668172,21624021,35.93680291,37.20225485,39.3548987,40.76230191,0.0027894,0.002433936,41741821,27.5192656,27.52284543,28.90442997,30.38840427,-0.013156073,-0.003718776,4292421,139.0011211,144.6496702,152.1693898,151.3116073,-0.033413099,-0.0124248,0.020988299,-0.111612835,-0.090624536,-0.007826075,0.002174495
112,-0.033413099,0.010177884,73365384,109.5154975,112.0457532,118.0055725,117.4533108,-0.004620304,0.014808628,2106466,648.5148,660.1472,609.1712,575.290875,-0.003867533,0.013967091,2310284,618.6052,629.5888,584.884,560.26415,-0.007594937,0.020408163,68530,7.786,7.7232,8.1435,8.5015,0.001614019,0.010128913,32763557,41.9621054,43.22681726,43.80292432,42.92073166,-0.027272727,0.020422291,42281838,90.8332,92.4262,88.1177,83.65535,0.005664118,0.010701211,19785913,35.91452658,37.11588521,39.27861044,40.7386344,0.014221297,0.010943912,34169562,27.63421112,27.53010881,28.87808268,30.35650576,0.00338052,0.008563206,4763509,138.962942,144.0899384,151.9106332,151.2402377,-0.001996914,-0.0169104,0.014913486,-0.103431865,-0.118345351,-0.009439926,-0.003199907
113,-0.001996914,-0.008003638,65041596,109.7574497,111.6520042,117.8390485,117.4610525,0.008499122,0.001161331,2549938,649.504,658.9842,610.0537,575.869325,0.00852009,-8.22E-05,2332087,619.6596,628.5112,585.586,560.71295,-0.02625,0.007702182,104983,7.8096,7.719,8.1393,8.49625,0.007292616,0.012443439,33172693,42.10635425,43.17321789,43.77457911,42.91195854,0.01458616,0.003566254,35159225,91.1024,92.253,88.2299,83.71485,0.00640847,0.003045404,16061168,35.94071104,37.04847,39.20312307,40.72186449,0.018775372,0.003154574,39507452,27.79740301,27.56143566,28.85485446,30.33104344,0.008908066,0.002345313,3923866,139.1160404,143.7700916,151.6597409,151.2073394,0.004675896,-0.0163067,0.020982596,-0.106759607,-0.127742203,-0.011595254,-0.007469755
114,0.004675896,-0.014327432,63929100,109.7531639,111.358292,117.6815261,117.4742305,0.006364235,-0.006214953,2125315,648.7944,657.9222,611.0159,576.500125,0.004799711,-0.006690769,1867601,618.9664,627.495,586.3419,561.2004,0.003821656,-0.012690355,54143,7.836,7.7174,8.1354,8.49065,-0.003128492,-0.00762161,28657859,42.17983221,43.16097238,43.75382417,42.90649397,0.009994447,-0.022539857,29283652,91.2528,92.1312,88.3593,83.78465,0.000276014,-0.014624724,18331147,35.91452658,36.98633076,39.13046292,40.70007034,-0.006951341,-0.011,29832842,27.90119997,27.59274445,28.83156954,30.30646132,-0.011836763,-0.017689254,3880747,138.9973032,143.4753966,151.4104439,151.1786767,0.021942413,-0.0142512,0.036193613,-0.099144626,-0.135338239,-0.004235284,-0.01029372
115,0.021942413,-0.004529806,58019758,109.6542012,111.0813281,117.536208,117.4984226,0.02974875,0.00701685,2439435,648.3556,657.5674,612.1985,577.294275,0.032460474,0.008119188,2684805,618.5384,627.1476,587.3206,561.858,0.047557841,0,53621,7.8732,7.7222,8.134,8.487,0.029365259,0.003840246,41839035,42.24441548,43.15633983,43.74254153,42.91282418,0.035658043,0.009449332,37881652,91.3464,92.0638,88.5054,83.87155,0.033043965,0.010029818,18772805,35.91726227,36.94510001,39.06678164,40.68377311,0.028311426,0.007210751,27901454,28.00845683,27.63404692,28.81738034,30.28602116,0.025026586,0.008576567,3053928,138.8461138,143.1734739,151.1759919,151.1624348,0.008190754,-0.00822755,0.016418304,-0.095483678,-0.111901982,-0.00012019,-0.01362413
116,0.008190754,-0.001354035,52064743,109.5564073,110.824956,117.3933801,117.5117456,0.015235792,-0.003468914,1898012,648.8352,657.9056,613.5204,578.120425,0.014984177,-0.004099958,1803643,618.982,627.5058,588.4391,562.5409,0.024539877,-0.004790419,90031,7.9148,7.7314,8.1345,8.48375,0.019346377,-0.006433626,34369286,42.34883153,43.17546953,43.7388828,42.92153059,0.011512804,0.000744602,27292517,91.4664,92.005,88.6611,83.96105,0.008856683,-0.001862197,12741707,35.92234283,36.9175477,39.00779812,40.6683321,0.015619915,-0.001602051,34842513,28.11571369,27.69900409,28.80620114,30.2657503,0.022082019,0.000134192,5131669,138.8865837,142.9941764,150.9677333,151.1650523,0.006146615,-0.00564506,0.011791675,-0.090691098,-0.102482773,0.007791753,-0.012268182
117,0.006146615,0.003863085,48856977,109.4999129,110.6124592,117.2272065,117.5120673,0.00342123,0.008576023,2157409,649.788,658.173,614.7448,578.905525,0.010331225,0.005887457,2236847,620.0696,627.8694,589.5095,563.2126,0.016847172,0.00591716,43401,7.9468,7.7434,8.1325,8.48095,0.0090654,0.007486631,27510808,42.47374407,43.20825367,43.72593468,42.92238382,-0.013605442,0.003340517,22488275,91.6012,91.9776,88.7754,84.03305,0.005597015,0.000530082,12426637,35.94735485,36.902306,38.94443941,40.63330969,0.018613607,0.008191556,35530196,28.23873231,27.76862001,28.79697003,30.24436203,-0.001878438,0.00846888,3018074,138.9205631,142.8227894,150.7402382,151.1396088,-0.008591373,-0.00224488,0.006346493,-0.095419386,-0.089072893,0.006472861,-0.009335078
118,-0.008591373,-0.005325871,46765550,109.6191357,110.3778076,117.0576159,117.513992,-0.010924122,-0.000820896,2217672,651.4056,658.3798,615.9799,579.655325,-0.010597006,-0.001556759,2092714,621.8524,628.1566,590.5946,563.84265,0.023529412,-0.004597701,75033,8.0008,7.7586,8.1328,8.47845,-0.006369427,-0.005128205,27711492,42.66633369,43.24219673,43.71752574,42.92281547,-0.007625389,-0.005519481,24129277,91.808,91.9198,88.8952,84.09565,-0.002384106,-0.00716941,16369772,36.01183897,36.87065016,38.88263558,40.59480153,0.00984375,-0.002630357,36930069,28.41153503,27.83765903,28.7930745,30.22879044,0.000333245,-0.002665068,2989915,139.2034706,142.6578563,150.5327249,151.1165457,-0.006261911,0.000988494,0.007250405,-0.107007168,-0.099756763,0.0042853,-0.005876039
119,-0.006261911,0.00456621,61979577,109.5084844,110.1257839,116.8617883,117.5041039,-0.003659721,0.000734633,1965397,652.2892,658.4912,617.1832,580.328825,-0.003430211,0.001314225,2182081,622.8452,628.3012,591.6632,564.4141,0.038106236,-0.021134594,79523,8.0388,7.78,8.1358,8.4761,0.01911512,0,33772709,42.82450467,43.27045858,43.71812085,42.92487317,0.006311895,0.004650157,27290523,91.9112,91.8294,89.0111,84.15075,0.01337256,0.006321656,13247649,36.05639163,36.83352294,38.82220288,40.55910976,0.008997828,-0.004612546,27794648,28.56223284,27.90968526,28.78714564,30.21025782,0.017302425,0.001182033,4794357,139.4795059,142.5150399,150.3480079,151.0902675,0.019272727,0.00146815,0.017804577,-0.083168231,-0.100972808,0.003751362,-0.002732169
120,0.019272727,0.005440599,52766140,109.5766674,109.9368238,116.6926442,117.5088995,0.005618062,-0.003054049,1606178,653.6568,658.6248,618.4028,580.991175,0.005640625,-0.002361679,1648736,624.3396,628.5216,592.7257,564.9792,-0.001136364,0.003412969,59277,8.0728,7.7966,8.1371,8.47415,-0.007165437,-0.002759499,28600632,42.96411281,43.280812,43.71657395,42.92306053,0.003659849,0.000858001,20012911,92.1148,91.79,89.1372,84.2139,0.003159558,-0.004724409,14656414,36.10915136,36.80616605,38.76450877,40.52343548,-0.007105345,0.000622278,24209923,28.6798694,27.97631371,28.78004305,30.18886562,-0.000459137,6.56E-05,3531107,139.6936909,142.3767846,150.1603651,151.0607827,-0.010023951,-0.00239029,0.007633661,-0.087751583,-0.080117922,0.000108421,-0.001564717
121,-0.010023951,-0.006989247,30467204,109.6674482,109.7584845,116.5185321,117.5137117,0.01081905,-0.003208019,1334225,655.5556,659.0034,619.642,581.688675,0.007132956,-0.005443271,1276134,626.1784,628.9428,593.7997,565.5687,-0.003401361,-0.004550626,44641,8.1004,7.8154,8.1415,8.47185,0.000425713,-0.009361702,19769066,43.13388558,43.29249628,43.71396354,42.92218485,0.010072868,-0.006365372,18449562,92.3548,91.795,89.2743,84.28135,0.003164557,-0.003417455,11022515,36.1841782,36.77196531,38.70651815,40.48640288,0.001554726,-0.005743558,18795025,28.82172525,28.0435251,28.77151613,30.16776283,-0.008267716,-0.002381898,3227636,139.9777438,142.1951672,149.9581408,151.0272915,0.008752933,-0.000499028,0.009251961,-0.085987897,-0.095239858,0.000629685,-0.000535511
122,0.008752933,-0.004472672,33049256,109.6471881,109.6393113,116.3333741,117.5099264,0.013214487,0.000819708,2122338,657.1272,659.3724,620.9056,582.396925,0.014226852,0.001395064,1807685,627.684,629.3646,594.8976,566.16005,-0.009142857,0.001153402,38823,8.1148,7.8302,8.145,8.46955,0.007087629,-0.005118362,19987816,43.24990342,43.29994044,43.71182647,42.92200924,0.004911382,-0.000424989,19480347,92.5384,91.7946,89.4107,84.348075,-0.002374044,-0.017186674,11575627,36.19546869,36.73794305,38.64646694,40.44892008,0.000468384,-0.020287141,35588607,28.91937128,28.10556235,28.75963955,30.14532636,-0.007693328,-0.000133672,3915707,140.068992,142.046631,149.7453842,150.9841208,-0.009704376,-0.00432579,0.005378586,-0.100164945,-0.094786359,0.000407084,-0.000951693
